马年大吉,#group#
台视新闻,http://rihou.cc:555/tv/[mn]台视新闻
台视新闻,http://74.91.26.218:82/live/ttvnews.m3u8
台视综合,http://iptv.4666888.xyz/iptv2A.php?id=51
台视综合,http://74.91.26.218:82/live/ttvzh.m3u8
台视综合,http://rihou.cc:555/tv/[mn]台视综合
台视综合,http://iptv.4666888.xyz/iptv2A.php?id=51
台视财经,http://74.91.26.218:82/live/ttvcj.m3u8
台视财经,http://rihou.cc:555/tv/[mn]台视财经
公视,http://ip1.xiaomidadi.cn:8088/live/NiyUTyfIW1axBJp2/hls.m3u8
公视,http://74.91.26.218:82/live/pts.m3u8
公视,http://211.72.174.95:8116/0.ts
公视,http://rihou.cc:555/tv/[mn]公视闽南
公视,http://74.91.26.218:82/live/pts.m3u8
公视2,http://74.91.26.218:82/live/ptsty.m3u8
公视2,http://rihou.cc:555/tv/[mn]公视闽语
公视2,http://74.91.26.218:82/live/ptsty.m3u8
公视3,http://74.91.26.218:82/live/ptsse.m3u8
公视3,http://rihou.cc:555/tv/[mn]公视综合
公视戏剧,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20293
靖天卡通,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20237
靖天国际,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20236
靖天戲劇,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20299
靖天欢乐,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20297
靖天综合,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20296
靖天資訊,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20302
靖洋戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42
靖洋戲劇,https://stream1.freetv.fun/6fe99a12ac024f6d592a187ef379c9634e4f3b14ac75ebf30a675ca7d8cb454d.ctv
八大优,http://36.239.133.104/udp/230.1.2.239:11111
八大综合,http://ip1.xiaomidadi.cn:8088/live/mQpfhtEPk6sSnO0S/hls.m3u8
八大综合,https://live.catvod.com/live.php?token=815e29cc8c01a08e58b6bc1f59358054ad9a6f8a4f65ad2ebe535c7da196a77e&id=badazhonghe
八大综合,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUrjtaa4Sm6Zqst6X8-oz1Y2NcDLAMny_Xqf9mK2_Uh-WAYfLzOQp23oOkbBKRdhO9NiXckoXfk1G_wolfUyEIHoo3IAS4NjGYYo1s8Yw3TBp47aePy1RsKMhXEFyNRUZ7iKwb82DRsB5PucOXjgJBsbNupM2t7bKDqeg3YaOfbGONJiBH6Yz94ZGQoFKO0uj5yRgDDMNfx2G5ZIqLEsW00Q.m3u8?u=1756878715
八大第一,http://ip1.xiaomidadi.cn:8088/live/6b8CYVkZDFPCSqZI/hls.m3u8
八大第一,https://live.catvod.com/live.php?token=815e29cc8c01a08e58b6bc1f59358054ad9a6f8a4f65ad2ebe535c7da196a77e&id=badafirst
八大戏剧,http://ip1.xiaomidadi.cn:8088/live/jOj7LMOIfjOCcTBL/hls.m3u8
八大戏剧,https://live.catvod.com/live.php?token=815e29cc8c01a08e58b6bc1f59358054ad9a6f8a4f65ad2ebe535c7da196a77e&id=badadrama
八大戏剧,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUrjtaa4Sm6Zqst6X8-oz1Y6o-F4D_x9zYme5aZ36MHOmQrqlcvA2C72Rsb7ExBWNqb988uxXp6_RYrW4X71WoIOaU4p2IEF38G75yyYH8y9ffVGHgIzXJyVbnZZDD-qaZbQObnXlTjdOIO_DAKJrxfCTMm64JTX2K0txvdxtYllcUNSj2skXZaflLLZIo6TJb_x5KIvzUY2u1ofE3JwFhSw.m3u8?u=1756878715
台湾戏剧,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20320#http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20241
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/playlist.m3u8
人间卫视,https://stream1.freetv.fun/05b9099bef592e55129817a0f82b4cc60378970bc856b993ae9e330e85f4351f.m3u8
人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-8.m3u8
人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-2.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
生命电视,https://stream1.freetv.fun/1f8ae2cd70bd10ff4b1c7e7ce2db6d534f0b00caca678a8a513cadd462c30528.m3u8
生命电视,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
唯心电视,https://5ddce30eb4b55.streamlock.net/wxtv/wxtvnow.stream/playlist.m3u8 
信大,https://live.catvod.com/live.php?token=815e29cc8c01a08e58b6bc1f59358054ad9a6f8a4f65ad2ebe535c7da196a77e&id=xinda_twn
金光布袋戏,http://iptv.4666888.xyz/iptv2A.php?id=38
MOMO綜合,rtmp://f13h.mine.nu/sat/tv761
MOMO綜合,rtmp://f13h.mine.nu:1935/sat/tv761
MOMO親子,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20423
MOMO親子,http://iptv.4666888.xyz/iptv2A.php?id=49
MOMO親子,https://stream1.freetv.fun/40581a200c60865376b0078f5f84d1b941bc3f30fb0bf15e5ae7ae62429bcef1.m3u8
rollor-1,https://stream1.freetv.fun/7800a2993b8300f0ec15bb3d01410220078c20af4158662907a7b6648bcb6ca2.m3u8
rollor-2,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20278
rollor-2,https://stream1.freetv.fun/64328a0c0ac0762a7ae75aa9497de281c00c4a62d4227938f9c36f1fbe2e8656.m3u8
原住民電視,https://stream1.freetv.fun/22c5da7b5ac3a6d641b5139dd45ef88240a204734ee223eaaec7aee861817cfe.m3u8
國會頻道1,https://stream1.freetv.fun/97052e7e1481fa2710f5a32d8c5f18895fecc52bcb09a899e7a120f62942fcb7.m3u8
國會頻道2,https://stream1.freetv.fun/63206fe434afcb684f00ac9f6fb1275b50f575403290e1e904bc182c4d3c7af3.m3u8
大爱1,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
大爱1,http://220.135.64.124:5050/4gtv-live007/index.m3u8?proxy=true
大愛2,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
大愛2,https://t.freetv.fun/live/da-ai-er-6.m3u8
大爱2,http://220.135.64.124:5050/4gtv-live106/index.m3u8?proxy=true
大愛2,https://stream1.freetv.fun/e3d7090cb0108fdc9e6b123b620e7df1fcceb056414c6539356a2a1ee12c04d4.m3u8
好消息1,https://stream1.freetv.fun/4aa5028a292feeab65651639f5d25f212d77dc531a8832de5e6db03f48dc538d.m3u8
好消息1,https://stream1.freetv.fun/274443f7003a9bd081748dc125c5e6dfcb4a8b148c40e997c30bc1482e2fcb53.m3u8
好消息1,https://stream1.freetv.fun/2ce7ee8563583bd553be94fc58c5f8bea91027ef2f5afc63897e95ff68121170.m3u8
好消息1,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
好消息2,https://stream1.freetv.fun/eccd8f93f7c5e42d4a724bcd052dfcd2ff17dbd543d90f585f8c8d3d15d8a0ff.m3u8
好消息2,https://stream1.freetv.fun/d13c90f2ead30623f0bc7b17562018f57fc29c7e171a85c546e9ac0e6325cf1b.m3u8
好消息2,https://stream1.freetv.fun/90a32c9a78fc2e20774ece8485711988aec55e5f5af1969cae6effb290d3608a.m3u8
好消息2,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
緯來日本,rtmp://f13h.mine.nu/sat/tv771
纬来电影,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20227
纬来戏剧,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20416
纬来育乐,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20417
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
华艺中文台,http://iptv.4666888.xyz/iptv2A.php?id=37
华艺中文台,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20223
华艺中文台,https://live.catvod.com/live.php?id=weishichinese_twn
麵包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8

🌊中文,#genre#
BLOOMBERG,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20019
CHU,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20374
CHU,http://cdn6.163189.xyz/163189/chu
CHU,https://cdn6.163189.xyz/163189/chu
CHU,http://rihou.cc:555/tv/[Pd]CHU综合
CH5,http://cdn6.163189.xyz/163189/ch5
CH5,https://cdn6.163189.xyz/163189/ch5
CH5,http://rihou.cc:555/tv/[Pd]CH5综合
CH8,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20381
CH8,http://cdn6.163189.xyz/163189/ch8
CH8,https://cdn6.163189.xyz/163189/ch8
CH8,http://rihou.cc:555/tv/[Pd]CH8综合
8TV,http://iptv.4666888.xyz/iptv2A.php?id=52
8TV,https://cdn6.163189.xyz/163189/8tv
8TV,http://rihou.cc:555/tv/[Pd]八度空间
8TV,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20306


🎬电影,#genre#
NewTV古装剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_947_1080P_t10/c58_fast_947_1080P_t10.m3u8?d
NewTV军旅剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c54_fast_700_1080P_t10/c54_fast_700_1080P_t10.m3u8?d
NewTV家庭剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_999_1080P_t10/c59_fast_999_1080P_t10.m3u8?d
NewTV泰语剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_949_1080P_t10/c58_fast_949_1080P_t10.m3u8?d
NewTV搞笑剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_953_1080P_t10/c58_fast_953_1080P_t10.m3u8?d
NewTV大家剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_975_1080P_t10/c58_fast_975_1080P_t10.m3u8?d
NewTV爱情剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_967_1080P_t10/c59_fast_967_1080P_t10.m3u8?d
CHC影迷电影,http://wan1.tangwudi.cc:47859/udp/239.94.1.174:5140
CHC影迷电影,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.175:5140
CHC影迷电影,http://171.38.107.34:8282/tsfile/live/1067_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CHC影迷电影,http://nas.201606.xyz:4022/rtp/239.10.0.88:5140
CHC影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-3.m3u8
CHC影迷电影,http://171.213.166.136:9090/rtp/239.94.1.174:5140
CHC家庭影院,http://wan1.tangwudi.cc:47859/udp/239.94.1.173:5140
CHC家庭影院,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.173:5140
CHC家庭影院,http://113.26.251.182:8009/hls/82/index.m3u8
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,http://120.238.5.44:1698/hls/69/index.m3u8
CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan.m3u8
CHC动作电影,http://wan1.tangwudi.cc:47859/udp/239.94.1.175:5140
CHC动作电影,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.174:5140
CHC动作电影,http://120.198.84.146:9901/tsfile/live/1018_1.m3u8
CHC动作电影,http://lysj.aylzline.top:8899/rtp/225.1.2.215:11428
CHC动作电影,http://yhms.aylzline.top:8899/rtp/225.1.2.215:11428
CHC动作电影,http://zczb.aylzline.top:8899/rtp/225.1.2.215:11428
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://120.238.5.44:1698/hls/70/index.m3u8
CHC动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-1.m3u8
POPc,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20118
POPc,http://pull-vivek.speedws.com/live/aaapopc.flv
POPc,http://tl.061833.xyz/tl/popc
POPc,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20118
重温经典,http://120.238.5.44:1698/hls/80/index.m3u8
天映,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20116#http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20117
天映,http://pull-vivek.speedws.com/live/aaatypd.flv
天映,https://o11.163189.xyz/stream/live/typd/
天映,http://rihou.cc:555/tv/[SX]天映频道
天映经典,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20114#http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20115
天映经典,http://pull-vivek.speedws.com/live/aaatyjd.flv
天映经典,https://o11.163189.xyz/stream/live/ccm/
天映经典,http://120.238.5.44:1698/hls/59/index.m3u8
天映经典,http://rihou.cc:555/tv/[Uk]天映经典
爱奇艺,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20238
爱奇艺,http://iptv.4666888.xyz/iptv2A.php?id=21
爱奇艺,http://o11.163189.xyz/stream/live/iqiyi/
爱奇艺,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20238
龙华电影,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20240
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45
龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华电影,http://rihou.cc:555/tv/[Pd]龙华电影
龙华经典,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20245
龙华经典,http://rihou.cc:555/tv/[Pd]龙华经典
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华偶像,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20243
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华偶像,http://rihou.cc:555/tv/[Pd]龙华偶像
龙华日韩,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20244
龙华日韩,http://rihou.cc:555/tv/[Pd]龙华日韩
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://rihou.cc:555/tv/[Pd]龙华戏剧
龙华戏剧,https://stream1.freetv.fun/70b5ad6ff59705957267010cfef48103f103a460f450474547b3b76da85d491b.m3u8
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华洋片,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20242
龙华洋片,http://iptv.4666888.xyz/iptv2A.php?id=60
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
喜剧影院,http://74.91.26.218:82/live/vlxjyy.m3u8
美亚电影,http://pull-vivek.speedws.com/live/aaamydy.flv
美亚电影,http://rihou.cc:555/tv/[Hv]美亚电影|
美亚电影,http://iptv.4666888.xyz/iptv2A.php?id=30
美亚电影,https://iptv.xmtv.cc.cd/?id=30
纬来电影,http://iptv.4666888.xyz/iptv2A.php?id=40
纬来电影,http://rihou.cc:555/tv/[Uk]纬来电影
东森电影,http://iptv.4666888.xyz/iptv2A.php?id=48
东森电影,https://iptv.xmtv.cc.cd/?id=48
靖天电影,http://iptv.4666888.xyz/iptv2A.php?id=56
靖天电影,https://iptv.xmtv.cc.cd/?id=56
龙祥时代,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20247
龙祥时代,http://171.38.107.34:8282/tsfile/live/1081_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
风云恐怖电影,http://iptv.4666888.xyz/iptv2A.php?id=59
好萊塢電影台,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20248
采昌影劇,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20316
壹电影,http://rihou.cc:555/tv/[Uk]闽壹电影
长影频道,http://111.26.109.75:19020/hls/27/index.m3u8
华数-电影1,http://120.198.84.146:9901/tsfile/live/1016_1.m3u8
华数-电影2,http://171.38.107.34:8282/tsfile/live/1089_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
华数-电影3,http://home.yeuo.com:8995/rtp/239.252.220.212:5140$南昌电信615
华数-电影3,http://114.254.76.186:4022/rtp/239.3.1.236:2000
百事通4K电影,http://223.167.125.208:4022/udp/233.18.204.169:5140
百事通4K电影,http://woshiysy1.synology.me:4999/rtp/233.18.204.169:5140
百事通4K电影,http://wsc2007123.myds.me:30100/rtp/233.18.204.169:5140
百事通4K电影,http://www.yyf1991.top:9999/rtp/233.18.204.169:5140
百事通4K电影,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.169:5140
百事通4K电影,http://223.167.125.208:4022/rtp/233.18.204.169:5140
百事通4K动画,http://223.167.125.208:4022/udp/233.18.204.171:5140
百事通4K动画,http://woshiysy1.synology.me:4999/rtp/233.18.204.171:5140
百事通4K动画,http://wsc2007123.myds.me:30100/rtp/233.18.204.171:5140
百事通4K动画,http://www.yyf1991.top:9999/rtp/233.18.204.171:5140
百事通4K纪实,http://223.167.125.208:4022/udp/233.18.204.170:5140
百事通4K纪实,http://woshiysy1.synology.me:4999/rtp/233.18.204.170:5140
百事通4K纪实,http://wsc2007123.myds.me:30100/rtp/233.18.204.170:5140
百事通4K纪实,http://www.yyf1991.top:9999/rtp/233.18.204.170:5140
峨眉电影4K,http://api.kkhk.itv888.vip:8080/streams/0558bdb0324/index.m3u8
AMC,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20255
HBO,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20327
HBO FAMILY,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20251
HBO HITS,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20388
HISTORY,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20289
HITS,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20283

娱乐频道,#group#

🏛电视剧,#genre#
Y+剧场,http://hms3659nc3747353871.live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/1.m3u8?tenantId=8601&accountinfo=~~V2.0~SSxnh2gPZaV_9wZMz86ofwc38bf04ecfc078f584095a9c6e91b9e1~3twbaBwUaqzfkJ5qW9C0gp1C11OJXhanim-P8XrfoHFX-jV3R0FL2wbo-VR8pOhzd5938d01ed8f640cebb709a281e7b1d3~ExtInfo9W1qynAo8QtSBzK-JlHBbQ3bb1f3410d135b117fdf58086980a86d:20240603131532:UTC,c864060416ccf5986b3e5940417477879245774,117.148.130.144,20240603131532,4444444684,c864060416ccf5986b3e5940417477879245774,-1,0,1,,,2,1000000201,,,2,23,0,241,9ec0a2dcdcfd4259318d50a38cde552c,,,1,1,140151867,END&fbl=$超清
家庭剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_999_1080P_t10/c59_fast_999_1080P_t10.m3u8?d
谍战剧场,http://120.198.84.146:9901/tsfile/live/1076_1.m3u8
深圳电视剧,http://nn.7x9d.cn/深圳最新.php?id=szdsj
内蒙古装巨制,http://111.56.121.176:80/050000001888/5000000188800000186/index.m3u8
内蒙情感大剧,http://111.56.121.176:80/050000001888/5000000188800000189/index.m3u8
内蒙动作电影,http://111.56.121.176:80/050000001888/5000000188800000190/index.m3u8
东方影视,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.55:5140
电视剧场一,http://39.153.130.167:35455/huya/29465862
电视剧场二,http://39.153.130.167:35455/huya/11336591
电视剧场三,http://39.153.130.167:35455/huya/21059563
电视剧场四,http://39.153.130.167:35455/huya/26355783
电视剧场五,http://39.153.130.167:35455/huya/11352912
电视剧场六,http://39.153.130.167:35455/huya/11352936
电视剧场七,http://39.153.130.167:35455/huya/21059630
电视剧场八,http://39.153.130.167:35455/huya/26355775
电视剧场九,http://39.153.130.167:35455/huya/21059594
电视剧场十,http://39.153.130.167:35455/huya/11336592
电视剧场十一,http://39.153.130.167:35455/huya/11602088
尘封十三载第01集,https://hd.lz-cdn18.com/20230406/1701_0ba78cf7/index.m3u8
尘封十三载第02集,https://hd.lz-cdn18.com/20230406/1700_691f2e08/index.m3u8
尘封十三载第03集,https://hd.lz-cdn18.com/20230406/1699_2f8cac84/index.m3u8
尘封十三载第04集,https://hd.lz-cdn18.com/20230406/1698_cfd2eac2/index.m3u8
尘封十三载第05集,https://vip.lzcdn2.com/20230407/25103_b92c794a/index.m3u8
尘封十三载第06集,https://vip.lzcdn2.com/20230407/25102_05aa2477/index.m3u8
尘封十三载第07集,https://hd.lz-cdn18.com/20230408/1756_c62d07d8/index.m3u8
尘封十三载第08集,https://hd.lz-cdn18.com/20230408/1755_d22edf2b/index.m3u8
尘封十三载第09集,https://vip.lzcdn2.com/20230409/25141_b85f9b8d/index.m3u8
尘封十三载第10集,https://vip.lzcdn2.com/20230409/25140_584a8930/index.m3u8
尘封十三载第11集,https://hd.lz-cdn18.com/20230410/1780_d7941636/index.m3u8
尘封十三载第12集,https://hd.lz-cdn18.com/20230410/1779_4b4740a1/index.m3u8
尘封十三载第13集,https://vip.lzcdn2.com/20230411/25176_02a2ce33/index.m3u8
尘封十三载第14集,https://vip.lzcdn2.com/20230411/25175_95075a3c/index.m3u8
尘封十三载第15集,https://hd.lz-cdn18.com/20230412/1820_28387e68/index.m3u8
尘封十三载第16集,https://hd.lz-cdn18.com/20230412/1819_1186150c/index.m3u8
尘封十三载第17集,https://vip.lzcdn2.com/20230413/25210_d63b081b/index.m3u8
尘封十三载第18集,https://vip.lzcdn2.com/20230413/25209_25921bc5/index.m3u8
尘封十三载第19集,https://hd.lz-cdn18.com/20230414/1890_56f684b8/index.m3u8
尘封十三载第20集,https://hd.lz-cdn18.com/20230414/1889_bac26094/index.m3u8
尘封十三载第21集,https://vip.lzcdn2.com/20230415/25244_a551c726/index.m3u8
尘封十三载第22集,https://vip.lzcdn2.com/20230415/25243_a2e60486/index.m3u8
尘封十三载第23集,https://hd.lz-cdn18.com/20230416/1926_6c185945/index.m3u8
尘封十三载第24集,https://hd.lz-cdn18.com/20230416/1925_64688cb0/index.m3u8


🎵音乐,#genre#
喵喵音乐,http://222.186.39.21:35466/douyu/9568091
动漫音乐专场,http://222.186.39.21:35466/douyu/9409703
烟雨人间,http://mobi.kuwo.cn/tmevideo/tme1257648.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
人生如歌,http://mobi.kuwo.cn/tmevideo/tme1257678.mp4
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
作酒-豆包,http://mobi.kuwo.cn/tmevideo/tme16186338.mp4
太想念-豆包,http://mobi.kuwo.cn/tmevideo/tme22721281.mp4
不甘-弦子,http://mobi.kuwo.cn/tmevideo/tme20985037.mp4
醉里,http://mobi.kuwo.cn/tmevideo/tme23006553.mp4
逃之夭夭,http://mobi.kuwo.cn/tmevideo/tme12155598.mp4
两个世界,http://mobi.kuwo.cn/tmevideo/tme1932603.mp4
闽南语歌曲联播,http://mobi.kuwo.cn/tmevideo/tme12155588.mp4
阿衣莫,http://mobi.kuwo.cn/tmevideo/tme7020227.mp4
归来是故乡,http://mobi.kuwo.cn/tmevideo/tme1700466.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme1662018.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme2033087.mp4
最亲的人,http://mobi.kuwo.cn/tmevideo/tme2152057.mp4
最亲的人,http://mobi.kuwo.cn/tmevideo/tme1658520.mp4
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
大风吹,http://mobi.kuwo.cn/tmevideo/tme1237641.mp4
海伦-游山恋,http://mobi.kuwo.cn/tmevideo/tme1257706.mp4
爱江山更爱美人,http://mobi.kuwo.cn/tmevideo/tme1257644.mp4
浪子闲话,http://mobi.kuwo.cn/tmevideo/tme1257643.mp4
关不上窗,http://mobi.kuwo.cn/tmevideo/tme1257637.mp4
忘川彼岸,http://mobi.kuwo.cn/tmevideo/tme1257636.mp4
旧梦一场,http://mobi.kuwo.cn/tmevideo/tme1257651.mp4
虞兮叹,http://mobi.kuwo.cn/tmevideo/tme1257654.mp4
光明,http://mobi.kuwo.cn/tmevideo/tme1257658.mp4
等你归来,http://mobi.kuwo.cn/tmevideo/tme1257665.mp4
用力活着,http://mobi.kuwo.cn/tmevideo/tme1257666.mp4
偏偏喜欢你,http://mobi.kuwo.cn/tmevideo/tme1257667.mp4
长路漫漫伴你闯,http://mobi.kuwo.cn/tmevideo/tme2000399.mp4
马句-一生啊,http://mobi.kuwo.cn/tmevideo/tme1257670.mp4
这扯淡的人生,http://mobi.kuwo.cn/tmevideo/tme1257673.mp4
等什么君-关山酒,http://mobi.kuwo.cn/tmevideo/tme1257686.mp4
黄渤-正义之道,http://mobi.kuwo.cn/tmevideo/tme1257693.mp4
南北组合-明月夜,http://mobi.kuwo.cn/tmevideo/tme1257680.mp4
桥边姑娘,http://mobi.kuwo.cn/tmevideo/tme1257675.mp4
海阔天空,http://mobi.kuwo.cn/tmevideo/tme1257656.mp4
不在犹豫,http://mobi.kuwo.cn/tmevideo/tme1257657.mp4
精忠报国,http://mobi.kuwo.cn/tmevideo/tme1257620.mp4
一念相思,http://mobi.kuwo.cn/tmevideo/tme1257674.mp4
我相信,http://mobi.kuwo.cn/tmevideo/tme1257653.mp4
误红装,http://mobi.kuwo.cn/tmevideo/tme1257676.mp4
醒不来的梦,http://mobi.kuwo.cn/tmevideo/tme1257700.mp4
入了我的心丢了我的魂,http://mobi.kuwo.cn/tmevideo/tme11109831.mp4
还在假装,http://mobi.kuwo.cn/tmevideo/tme1257698.mp4
哥以不是当年的哥,http://mobi.kuwo.cn/tmevideo/tme14659879.mp4
杨小壮-一个人挺好,http://mobi.kuwo.cn/tmevideo/tme1257682.mp4
贺东-过年了,http://mobi.kuwo.cn/tmevideo/tme1257684.mp4
生而为人,http://mobi.kuwo.cn/tmevideo/tme1257660.mp4
郭镐铭-野摩托,http://mobi.kuwo.cn/tmevideo/tme1257681.mp4
王杰-心痛,http://mobi.kuwo.cn/tmevideo/tme1257662.mp4
王杰-回家,http://mobi.kuwo.cn/tmevideo/tme1257687.mp4
原来你也在这里,http://mobi.kuwo.cn/tmevideo/tme1257663.mp4
我曾爱过一个人,http://mobi.kuwo.cn/tmevideo/tme1257688.mp4
爱就一个字,http://mobi.kuwo.cn/tmevideo/tme1257691.mp4
花桥流水,http://mobi.kuwo.cn/tmevideo/tme1227641.mp4
